2692,"ONEIDA MIDDLE SCHOOL","New York","New York","NY ","ONEIDA MIDDLE SCHOOL",362601003586,"SCHENECTADY CITY SCHOOL DISTRICT",3626010,"SCHENECTADY COUNTY",36093,"Reported 7 categories",36,"1986-2010",NULL,"1629 ONEIDA ST","SCHENECTADY","NY ",12308,2110,"1629 ONEIDA ST","SCHENECTADY","NY ",12308,2110,5183708260,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","13-City: Small","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.819226,-73.913561,530600010022,530600010000,3621,"2-No","?",0,0,0,0,0,0,0,0,0,288,303,0,0,0,0,57
3758,"RICHARD H O'ROURKE MIDDLE SCHOOL","New York","New York","NY ","RICHARD H O'ROURKE MIDDLE SCHOOL",360594000383,"BURNT HILLS-BALLSTON LAKE CENTRAL SCHOOL DISTRICT",3605940,"SCHENECTADY COUNTY",36093,"Reported 7 categories",36,"1986-2010",NULL,"173 LAKEHILL RD","BURNT HILLS","NY ",12027,9405,"173 LAKEHILL RD","BURNT HILLS","NY ",12027,9405,5183999141,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","21-Suburb: Large","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.90867,-73.908652,520101060005,520101060000,3621,"2-No","?",0,0,0,0,0,0,0,0,246,262,256,0,0,0,0,68
3864,"SACANDAGA SCHOOL","New York","New York","NY ","SACANDAGA SCHOOL",362631003608,"SCOTIA-GLENVILLE CENTRAL SCHOOL DISTRICT",3626310,"SCHENECTADY COUNTY",36093,"Reported 7 categories",36,"1986-2010",NULL,"300 WREN ST","SCOTIA","NY ",12302,1298,"300 WREN ST","SCOTIA","NY ",12302,1298,5183821282,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","21-Suburb: Large","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.833196,-73.975664,530202060005,530202060000,3621,"2-No","?",0,0,61,58,77,64,69,54,0,0,0,0,0,0,0,28
3836,"ROSENDALE SCHOOL","New York","New York","NY ","ROSENDALE SCHOOL",362088002960,"NISKAYUNA CENTRAL SCHOOL DISTRICT",3620880,"SCHENECTADY COUNTY",36093,"Reported 7 categories",36,"1986-2010",NULL,"2445 ROSENDALE RD","SCHENECTADY","NY ",12309,5317,"2445 ROSENDALE RD","SCHENECTADY","NY ",12309,5317,5183773123,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","21-Suburb: Large","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.796307,-73.865928,530301060005,530301060000,3621,"2-No","?",0,0,41,58,59,72,64,69,0,0,0,0,0,0,0,24
3930,"SCHALMONT MIDDLE SCHOOL","New York","New York","NY ","SCHALMONT MIDDLE SCHOOL",362598003570,"SCHALMONT CENTRAL SCHOOL DISTRICT",3625980,"SCHENECTADY COUNTY",36093,"Reported 7 categories",36,"1986-2010",NULL,"2 SABRE DR","SCHENECTADY","NY ",12306,1093,"2 SABRE DR","SCHENECTADY","NY ",12306,1093,5183556110,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.783582,-74.01953,530501060004,530501060000,3621,"2-No","?",0,0,0,0,0,0,0,158,159,152,130,0,0,0,0,43
3929,"SCHALMONT HIGH SCHOOL","New York","New York","NY ","SCHALMONT HIGH SCHOOL",362598003571,"SCHALMONT CENTRAL SCHOOL DISTRICT",3625980,"SCHENECTADY COUNTY",36093,"Reported 7 categories",36,"1986-2010",NULL,"1 SABRE DR","SCHENECTADY","NY ",12306,1093,"1 SABRE DR","SCHENECTADY","NY ",12306,1093,5183556110,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.783617,-74.019389,530501060006,530501060000,3621,"2-No","?",0,0,0,0,0,0,0,0,0,0,0,147,165,166,153,48
3931,"SCHENECTADY HIGH SCHOOL","New York","New York","NY ","SCHENECTADY HIGH SCHOOL",362601003583,"SCHENECTADY CITY SCHOOL DISTRICT",3626010,"SCHENECTADY COUNTY",36093,"Reported 7 categories",36,"1986-2010",NULL,"1445 THE PLAZA","SCHENECTADY","NY ",12308,2699,"1445 THE PLAZA","SCHENECTADY","NY ",12308,2699,5183708167,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","13-City: Small","?","2-No","6-Not eligible for either TAS or SWP","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.81318,-73.911577,530600010025,530600010000,3621,"2-No","?",0,0,0,0,0,0,0,0,0,0,0,807,619,580,653,214
4030,"SCOTIA-GLENVILLE SENIOR HIGH SCHOOL","New York","New York","NY ","SCOTIA-GLENVILLE SENIOR HIGH SCHOOL",362631003609,"SCOTIA-GLENVILLE CENTRAL SCHOOL DISTRICT",3626310,"SCHENECTADY COUNTY",36093,"Reported 7 categories",36,"1986-2010",NULL,"1 TARTAN WAY","SCOTIA","NY ",12302,1290,"1 TARTAN WAY","SCOTIA","NY ",12302,1290,5183821231,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","21-Suburb: Large","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.835981,-73.972186,530202060006,530202060000,3621,"2-No","?",0,0,0,0,0,0,0,0,0,0,0,225,207,226,224,68
4029,"SCOTIA-GLENVILLE MIDDLE SCHOOL","New York","New York","NY ","SCOTIA-GLENVILLE MIDDLE SCHOOL",362631003610,"SCOTIA-GLENVILLE CENTRAL SCHOOL DISTRICT",3626310,"SCHENECTADY COUNTY",36093,"Reported 7 categories",36,"1986-2010",NULL,"10 PRESTIGE PKY","SCOTIA","NY ",12302,1086,"10 PRESTIGE PKY","SCOTIA","NY ",12302,1086,5183821263,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","21-Suburb: Large","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.836118,-73.979438,530202060007,530202060000,3621,"2-No","?",0,0,0,0,0,0,0,0,188,212,201,0,0,0,0,43
4436,"VAN ANTWERP MIDDLE SCHOOL","New York","New York","NY ","VAN ANTWERP MIDDLE SCHOOL",362088000304,"NISKAYUNA CENTRAL SCHOOL DISTRICT",3620880,"SCHENECTADY COUNTY",36093,"Reported 7 categories",36,"1992-2010","1986-1991","2253 STORY AVE","SCHENECTADY","NY ",12309,5317,"2253 STORY AVE","SCHENECTADY","NY ",12309,5317,5183701243,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","21-Suburb: Large","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.80891,-73.895895,530301060006,530301060000,3621,"2-No","?",0,0,0,0,0,0,0,0,132,143,149,0,0,0,0,35
4438,"VAN CORLAER SCHOOL","New York","New York","NY ","VAN CORLAER SCHOOL",362601003591,"SCHENECTADY CITY SCHOOL DISTRICT",3626010,"SCHENECTADY COUNTY",36093,"Reported 7 categories",36,"1986-2010",NULL,"2310 GUILDERLAND AVE","SCHENECTADY","NY ",12306,4499,"2310 GUILDERLAND AVE","SCHENECTADY","NY ",12306,4499,5183708270,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","13-City: Small","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.792167,-73.966306,530600010026,530600010000,3621,"2-No","?",0,0,20,82,85,65,63,66,62,0,0,0,0,0,0,32
4738,"YATES SCHOOL","New York","New York","NY ","YATES SCHOOL",362601003593,"SCHENECTADY CITY SCHOOL DISTRICT",3626010,"SCHENECTADY COUNTY",36093,"Reported 7 categories",36,"1986-2010",NULL,"725 SALINA ST","SCHENECTADY","NY ",12308,1296,"725 SALINA ST","SCHENECTADY","NY ",12308,1296,5183708320,"1-Regular school","1-Local school district","1-Currently operational ","2-No","1-Yes","2-No","13-City: Small","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.829241,-73.919444,530600010017,530600010000,3621,"2-No","?",0,0,40,57,77,50,43,45,49,0,0,0,0,0,0,28
4725,"WOODLAWN SCHOOL","New York","New York","NY ","WOODLAWN SCHOOL",362601003592,"SCHENECTADY CITY SCHOOL DISTRICT",3626010,"SCHENECTADY COUNTY",36093,"Reported 7 categories",36,"1986-2010",NULL,"3311 WELLS AVE","SCHENECTADY","NY ",12304,3999,"3311 WELLS AVE","SCHENECTADY","NY ",12304,3999,5183708280,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","13-City: Small","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.769828,-73.905122,530600010029,530600010000,3621,"2-No","?",0,0,67,65,83,59,57,61,53,0,0,0,0,0,0,31
4656,"WILLIAM C KEANE ELEMENTARY SCHOOL","New York","New York","NY ","WILLIAM C KEANE ELEMENTARY SCHOOL",362601006063,"SCHENECTADY CITY SCHOOL DISTRICT",3626010,"SCHENECTADY COUNTY",36093,"Reported 7 categories",36,"2008-2010","1986-2007","1252 ALBANY AVE","SCHENECTADY","NY ",12304,NULL,"1252 ALBANY AVE","SCHENECTADY","NY ",12304,NULL,5188813960,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","13-City: Small","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.796876,-73.924245,530600010030,530600010000,3621,"2-No","?",0,0,47,57,47,57,36,44,57,0,0,0,0,0,0,23
